											2	3	4	6	7	10	11	13	16	17	18	19	20	21	22	24	25	26	28	29	30	31	33	34	35	36	37	38	39	40	41	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	61	63	66	68	69	70	74	76	80	82	86	101	102	103	104	105	106	107	108	109	110	111	112	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	131	132	133	134	135	136	139	140	141	143	144	145	146	147	148	151		291	292	294	301	303	307	310	329	345	351	372	373	375	377	378	381	382	386	389	397		263	264	267	268	269	270	271	272	274	275	277	279	252	259	260	261	262		241	242	243	244		221	222	223	224	225	226	227	228		42	71	206	81	88		401	402	404	406	408	409	412	417	418	419	420	426	428	429	410	411	413	414	415	422	425	430	434	438	439	441	443	445		451	452	454	455	456	457	459	471	464	466	469	470	472	473								
	2025/12/17	水			2枚９９９円 　賞味期限：Ｄ＋１		8910																																																																																																																																																																																																																0	0					
	2025/12/18	木					8910																																																															1																																																																																																																																																	1	8910					
	2025/12/19	金					8910																														1																																																																																																																																																																																		1	8910					
	2025/12/20	土					8910																																				1																											1																																																																																																																																																	2	17820					
	2025/12/21	日					8910																																																																																																																																																																																																																0	0			6	53460	
ショクリュー	2025/12/15	月	１便	383	韓国産 活あわび （特大サイズ）	5680	7840	0.2755102040816326	1個980円	C８個入																																																																																																																																																																																																													0	0					
	2025/12/16	火			Ｃ８枚　１個１３０ｇＵＰの特大サイズ！		7840											1																																																																																											1																																																																																																										2	15680					
	2025/12/17	水			週末は必ず展開する事		7840																																																																																																																																																																																																																0	0					
	2025/12/18	木					7840																			1																																																																																																																																																																																													1	7840					
	2025/12/19	金					7840																					1																																																																																																																																																																																											1	7840					
	2025/12/20	土					7840										1	1									1																																											1								1													1				1		1									1			1																																																																	1																																									11	86240					
	2025/12/21	日					7840										1																																																																														1																																																																																																																								2	15680			17	133280	
中村角	2025/12/15	月	1便		広島県産　生かき剥き身	7140	11940	0.4020100502512563	g398	B3kg	2		2	1	1	1	1	1		1			1	1		1	1	1				1			1		1	1	1	3	1								1	2			1		1	1	1		1			1	1	1	1	1	1	1	1	2	1	1		1	1	1	1	2	1		1	1	1	1		1	1		1		2			2	2	1	1			1	1			1	1		1	1	1	1		1	1	1			1		1	1		1		1		1	1	1	1		1																					1	1	1																																																		1											91	1086540					
	2025/12/16	火			この週からｇ３９８円に値上げです		11940				1	1	2			1	2	2	1	1	1			1	1	1	1	1	1	1	1	1	1	1	1	1				2	1	1	1	1	1	1	1		1	1		1	1	1	2			1	1	1	1	2	1	1			1	2	1	3	1	1	1	1				2				1			1	2	2		1	1	3	1	1	3	3		1				1	1				1		1	1	1						1					1				1				1	1																					1																																																																94	1122360					
	2025/12/17	水			間違えないよう注意		11940				1			1	1		1	1					1												1		1	1	1	1	1							1	1	1				1	1		1					1		1	1	1		1	1	2	1	1			1	1	1	1	1		1		1	1		1					1			2	3	1				1							1					1	1						1	1								1	1		1																					1	1																																																														55	656700					
	2025/12/18	木					16400				2	1	1			2	2	2	1	1	1		1	1	1	1	1	1	1		1	1	1	1	1	1				2	1	1	1	1	1	1	1			1		1	1	1	2	1		1	1	1	1	2	1	1			1	1	1	3	1	1	1	1				3				1			1	1	1		1	1	2	1	1	3	4		1				1	1		1	1	1		1	1	1				1		1	1				1	1			1	1	1		1	1																								1																																																													100	1194000					
	2025/12/19	金					16400				1		1	1	1	1	2	1	1	1	1		1		1	1	1	1				1			1		1	1	1	2	1								1	2				2	1							3	1	1	1			1	1	3	1	1		1	1	1	1	2			1		1	1		1	1		1		2			3	4	1				1	1							1		1		1	1						1	1				1				1	1		1																																																																																				77	919380					
	2025/12/20	土					16400				2	1	2			2	3	2	1	1	2			1	1	1	1	1	1	1	1		1	1	2	1	1	1	1	3	1	1	1		1	1	1	1	1	2		1	1	2	2	1	1	1	1	1	1	3	1	2		1	1	2	1	3	2	2	1	1				3	1			1			1	2	2		1	1	4	1	1	5	7	1	1			1	1	1		1	1	1	1	1	1					1		1	1				1				1	1	1		1	1																					1	1	1																																																														130	1552200					
	2025/12/21	日					16400				2	1	2		1	2	3	2	1	1	2		1	1	1	1	1	1			1	1		1	1	1		1		3	1			1					1	1			1	2	2				1			3		1				2	1	3	2	2	1	1	1	1	1	2								2	2		1		3			4	7	1	1			1	1					1			1	1		1	1						1						1			1	1		1																							1																																																													97	1158180			644	7689360	
ショクリュ-	2025/12/15	月	1便	292	愛媛県産　真鯛	9344	15571	0.399910089268512	２切６９８円	C=４尾			1					1									1													1					1																									1																					1				1																																																																																																																								8	124568					
	2025/12/16	火			本州店舗のみ。九州は地場で手配ください		15571		３切９８０円																																																													1																																																																																								1			1																																																						3	46713					
	2025/12/17	水			原魚2ｋｇ型　原価：Ｋ1460円　売価：Ｋ2433円		15571		片身6切カット				1																																																									1																																																																																									1																																																								3	46713					
	2025/12/18	木			尾、頭は吸い物用で商品化徹底		15571		ブロックｇ798																																																													1																																																																																											1																																																						2	31142					
	2025/12/19	金			アラもお金に変えよう！		15571																																																															1																																																																																								1	1																																																								3	46713					
	2025/12/20	土					15571																																																																																																																																																										1																																																						1	15571					
	2025/12/21	日					15571						1																																																									1																																																																																								1	1																																																								4	62284			24	373704	
ヤマエ久野	2025/12/15	月	１便	311	国産 生真たらフィーレ（産直）	7145	10710	0.3328664799253035	g238	Ｃ５ｋｇ			1				1	1	1				1		1	1			1		1			1			1		1	1						1				1			1		1	1	1					1		1						1		1		1	2	1	1					1	1	1		1	1		1		1			1	1	1	1	1				1			1	1				1		1	1						1	1		1			1	1	1		2		1														1		1						1	1				1	1																1					1			1											1			1	1						1			1		1	1		1	1		73	781830					
	2025/12/16	火			月間ｇ２３８円で売込み！　Ｃ５ｋｇに変更		10710				1	1	1			1	1	1			1			1			1	1		1			1		1	1		1		2	1	1	1	1	1		1		1	1		1		1	1						1	1		1			1	1	1	2			1	1				1	1		1					1	2				1			2	2		1			1	1			1		1			2			1		1		1	1				1			1	1		1	1	2	1						1									1						1	1				1			1	1	1		1								1	1		1																	1							1																	82	878220					
	2025/12/17	水					10710												1				1		1												1		1	1						1		1	1	1			1		1		1			1		1		1						1		1		1	1	1						1	1	1			1		1		1			1	1						1									1			1													1			1		1																						1					1	1																																			1				1										1							41	439110					
	2025/12/18	木					10710				1	1	1			1	1	1			1			1		1	1	1	1		1		1	1	1	1		1		2	1						1			1		1		1	1	1								1			1	1		2			1	1			1	1			1				1	1	1				1			1	3		1	1		1					1	1			2			1		1		1	1		1	1	1	1			1		1	1	2		1														1									1		1			1	1	1		1								1	1		1	1					1			1								1						1	1														1	1		84	899640					
	2025/12/19	金					10710									1	1	1	1		1				1														1	1		1		1	1	1	1		1	1		1	1								1	1		1					1	1		1			1	1			1			1	1	1		1	1		1					1	2	1					1	1		1						1		1	1			1										1			1	1	1																					1	1					1	1																																			1				1										1	1	1					56	599760					
	2025/12/20	土					10710				1	1	1			1	2	2			1		1	1		1	1	1	1	1	1		1		1	1	1	1		2	1		1				1	1	1	1		1	1	1	2	1	1			1		1		1			1	1		2		1	1	2	1			1			1			1		1	2				1			2	3		1	1		1	1				1	1			2			1		1			1		1		1			1	1		1	1	2		1														1		1				1					1		1	1	1	1		1								1	1		1	1					1			1								1						1	1									1								100	1071000					
	2025/12/21	日					10710						1			1	1		1		1							1							1	1			1	2						1			1					1	1							1		1						1		1		2	1	1		1								1	2		1		1			2	2					1	1					1			2	1		1	1			1									1	1	1		2	1																								1					1																																																	1							51	546210			487	5215770	
旭物産	2025/12/15	月	1便		和歌山県産など　真鯛	4800	6000	0.19999999999999996	尾1000円	C6尾入																																																																																																																																																																																																													0	0					
	2025/12/16	火			尾１０００円　激販　予算を見て発注する事！		6000																																													10																																																																																																																																																																			10	60000					
	2025/12/17	水			ばら売りは実績が上がるようにしてください		6000				5	2	8		3	4	4	4	3	8	2		1	3	3	3	3	2	2	2	4	6	1	1	2	4	6	6	5	9	4		5	4		4	3	3	6	3		10	5	5	5	4	8	2		2	3	6		5			5	8	6	5	4	2	1	2	4	3	3	4	3		4	2	3	4		5	8		5	3	10	2	3	5	10	2	4	3	20	5	3	2		3	2	3	4	4	8	6																																																																																																									376	2256000					
	2025/12/18	木			前回の数量入れてます！超えていこう！		6000				7	2	4		4	3	6	6	3	6	5		2	3	3	3	3	3	2	4	4	6	3	3	6	4	4	6	5	6	4	1	2	3	4	4	4	2	2	6		15	6	5	5	2	5	2		3	4	9		5			4	8	6	6	4	3	3	3	4	3	2	4	3		3	3	3	3	1	5	6		4	2	8	3	2	8	14	2	2	2	20	6	4	2		2	2	4	3	2	8	5																																																																																																									391	2346000					
	2025/12/19	金					6000				8	2	8		5	4	6	4	3	6	3		2	3	3	3	3	3	2	4	6	6	4	3	6	12	5	5	5	9	5		2	4	2	5	4	2	3	5		15	6	5	10	3	8	2		2	4	8		8			5	10	4	21	10	4	3	3	4	3	3	4	3		3	3	3	3		5	20		5	2	22	3	2	6	16	2	4	1	20	6	4	2		3	2	7	4	4	13	5																																																																																																									483	2898000					
	2025/12/20	土					6000				10	3	8		6	4	8	6	3	6	5		3	4	3	3	4	3	2	3	6	6	5	4	6	8	5	8	8	8	5	1	4	3	2	5	4	2	3	6		10	7	5	10	2	4	2		3	5	8		8			5	9	4	49	10	5	5	4	4	3	2	4	3		3	4	3	3	1	5	10		5	2	22	5	2	10	18	2	4	3	20	7	5	2		3	2	7	5	2	13	5																																																																																																									527	3162000					
	2025/12/21	日					6000				6	3	2		5	4	8	4	2		5		3	3	2	2	3	2	1	2	4		4	4	6	4	2		6	2	5		2	2	2	2	4	2	2	6			7	5	4	2		2		2	4	6		5			4		2	5	5	4	3	3	4	2	2	2	2		2	1	2	2		4	2		3	2	2	5	2	3	11	2	2	1	20	6	4	2		1	1	5	4	2	5	5																																																																																																									292	1752000			2079	12474000	
	2025/12/15	月						#DIV/0!																																																																																																																																																																																																															0	0					
	2025/12/16	火					0																																																																																																																																																																																																																0	0					
	2025/12/17	水					0																																																																																																																																																																																																																0	0					
	2025/12/18	木					0																																																																																																																																																																																																																0	0					
	2025/12/19	金					0																																																																																																																																																																																																																0	0					
	2025/12/20	土					0																																																																																																																																																																																																																0	0					
	2025/12/21	日					0																																																																																																																																																																																																																0	0			0	0	
	2025/12/15	月						#DIV/0!																																																																																																																																																																																																															0	0					
	2025/12/16	火					0																																																																																																																																																																																																																0	0					
	2025/12/17	水					0																																																																																																																																																																																																																0	0					
	2025/12/18	木					0																																																																																																																																																																																																																0	0					
	2025/12/19	金					0																																																																																																																																																																																																																0	0					
	2025/12/20	土					0																																																																																																																																																																																																																0	0					
	2025/12/21	日					0																																																																																																																																																																																																																0	0			0	0	
	2025/12/15	月					9950	1																																																																																																																																																																																																															0	0					
	2025/12/16	火					9950																																																																																																																																																																																																																0	0					
	2025/12/17	水					9950																																																																																																																																																																																																																0	0					
	2025/12/18	木					9950																																																																																																																																																																																																																0	0					
	2025/12/19	金					9950																																																																																																																																																																																																																0	0					
	2025/12/20	土					9950																																																																																																																																																																																																																0	0					
	2025/12/21	日					9950																																																																																																																																																																																																																0	0			0	0	
	2025/12/15	月						#DIV/0!																																																																																																																																																																																																															0	0					
	2025/12/16	火					0																																																																																																																																																																																																																0	0					
	2025/12/17	水					0																																																																																																																																																																																																																0	0					
	2025/12/18	木					0																																																																																																																																																																																																																0	0					
	2025/12/19	金					0																																																																																																																																																																																																																0	0					
	2025/12/20	土					0																																																																																																																																																																																																																0	0					
	2025/12/21	日					0																																																																																																																																																																																																																0	0			0	0	
	2025/12/15	月						#DIV/0!																																																																																																																																																																																																															0	0					
	2025/12/16	火					0																																																																																																																																																																																																																0	0					
	2025/12/17	水					0																																																																																																																																																																																																																0	0					
	2025/12/18	木					0																																																																																																																																																																																																																0	0					
	2025/12/19	金					0																																																																																																																																																																																																																0	0					
	2025/12/20	土					0																																																																																																																																																																																																																0	0					
	2025/12/21	日					0																																																																																																																																																																																																																0	0			0	0	
	2025/12/15	月						#DIV/0!																																																																																																																																																																																																															0	0					
	2025/12/16	火					0																																																																																																																																																																																																																0	0					
	2025/12/17	水					0																																																																																																																																																																																																																0	0					
	2025/12/18	木					0																																																																																																																																																																																																																0	0					
	2025/12/19	金					0																																																																																																																																																																																																																0	0					
	2025/12/20	土					0																																																																																																																																																																																																																0	0					
	2025/12/21	日					0																																																																																																																																																																																																																0	0			0	0	
	2025/12/15	月						#DIV/0!																																																																																																																																																																																																															0	0					
	2025/12/16	火					0																																																																																																																																																																																																																0	0					
	2025/12/17	水					0																																																																																																																																																																																																																0	0					
	2025/12/18	木					0																																																																																																																																																																																																																0	0					
	2025/12/19	金					0																																																																																																																																																																																																																0	0					
	2025/12/20	土					0																																																																																																																																																																																																																0	0					
	2025/12/21	日					0																																																																																																																																																																																																																0	0			0	0	
	2025/12/15	月						#DIV/0!																																																																																																																																																																																																															0	0					
	2025/12/16	火					0																																																																																																																																																																																																																0	0					
	2025/12/17	水					0																																																																																																																																																																																																																0	0					
	2025/12/18	木					0																																																																																																																																																																																																																0	0					
	2025/12/19	金					0																																																																																																																																																																																																																0	0					
	2025/12/20	土					0																																																																																																																																																																																																																0	0					
	2025/12/21	日					0																																																																																																																																																																																																																0	0			0	0	
	2025/12/15	月						#DIV/0!																																																																																																																																																																																																															0	0					
	2025/12/16	火					0																																																																																																																																																																																																																0	0					
	2025/12/17	水					0																																																																																																																																																																																																																0	0					
	2025/12/18	木					0																																																																																																																																																																																																																0	0					
	2025/12/19	金					0																																																																																																																																																																																																																0	0					
	2025/12/20	土					0																																																																																																																																																																																																																0	0					
	2025/12/21	日					0																																																																																																																																																																																																																0	0			0	0	
